"COMMON.NAME","freq"
"Blue-capped Rock-Thrush",0.00316090885426351
"Common Crane",0.00312372169127217
"Isabelline Shrike",0.00312372169127217
"Common/Jungle Myna",0.00308653452828084
"woodpecker sp.",0.00308653452828084
"Peregrine Falcon",0.00301216020229817
"Gray-headed Lapwing",0.00297497303930683
"parakeet sp.",0.00297497303930683
"pipit sp.",0.00297497303930683
"White-crested Laughingthrush",0.00297497303930683
"Whistler's Warbler",0.0029377858763155
"Indian Yellow Tit",0.00290059871332416
"Black Bittern",0.00286341155033283
"Mottled Wood-Owl",0.00286341155033283
"Gray-throated Martin",0.00282622438734149
"Plain Mountain Finch",0.00282622438734149
"Dalmatian Pelican",0.00278903722435015
"Dusky Warbler",0.00278903722435015
"Lesser Black-backed Gull",0.00278903722435015
"Speckled Piculet",0.00278903722435015
"Sulphur-bellied Warbler",0.00275185006135882
"Asian Glossy Starling",0.00271466289836748
"Jungle Bush-Quail",0.00271466289836748
"Pink-browed Rosefinch",0.00271466289836748
"Rufous Babbler",0.00271466289836748
"Red-billed Chough",0.00267747573537615
"Red-billed Leiothrix",0.00267747573537615
"Streak-throated Swallow",0.00267747573537615
"Baillon's Crake",0.00264028857238481
"Black Francolin",0.00264028857238481
"Greater Painted-Snipe",0.00264028857238481
"Ruddy-breasted Crake",0.00264028857238481
"Gray-bellied Cuckoo",0.00260310140939348
"Gray-capped Pygmy Woodpecker",0.00260310140939348
"Whimbrel",0.00260310140939348
"Lesser Adjutant",0.00256591424640214
"Painted Francolin",0.00256591424640214
"Chukar",0.00252872708341081
"Crested Treeswift",0.00252872708341081
"eagle sp.",0.00252872708341081
"Striated Laughingthrush",0.00252872708341081
"cormorant sp.",0.00249153992041947
"Oriental Pied-Hornbill",0.00249153992041947
"Striated Grassbird",0.00249153992041947
"White-throated Laughingthrush",0.00249153992041947
"Collared Kingfisher",0.00245435275742814
"Eurasian Wryneck",0.00245435275742814
"Olive-backed Sunbird",0.00245435275742814
"Slaty-blue Flycatcher",0.00245435275742814
"Variable Wheatear",0.00245435275742814
"Black-headed Jay",0.0024171655944368
"Black-throated Thrush",0.0024171655944368
"Black/Ashy Drongo",0.0024171655944368
"prinia sp.",0.0024171655944368
"Tawny Pipit",0.0024171655944368
"Watercock",0.0024171655944368
"Great Crested Grebe",0.00237997843144546
"Oriental Scops-Owl",0.00237997843144546
"Brown Dipper",0.00234279126845413
"Large-billed Leaf Warbler",0.00234279126845413
"Fire-fronted Serin",0.00230560410546279
"Great Thick-knee",0.00230560410546279
"Lesser Flamingo",0.00230560410546279
"Lesser Racket-tailed Drongo",0.00230560410546279
"Yellow-browed Warbler",0.00230560410546279
"Andaman Drongo",0.00226841694247146
"Great/Intermediate Egret",0.00226841694247146
"Phylloscopus sp.",0.00223122977948012
"Himalayan Prinia",0.00219404261648879
"Maroon Oriole",0.00219404261648879
"Red-vented/Red-whiskered Bulbul",0.00219404261648879
"Robin Accentor",0.00219404261648879
"Scaly-bellied Woodpecker",0.00219404261648879
"Spotted Redshank",0.00219404261648879
"Bengal Bushlark",0.00215685545349745
"flowerpecker sp.",0.00215685545349745
"Montagu's Harrier",0.00215685545349745
"Pin-tailed Snipe",0.00215685545349745
"Blyth's Leaf Warbler",0.00211966829050612
"Eurasian Wren",0.00211966829050612
"Himalayan Woodpecker",0.00211966829050612
