"COMMON.NAME","freq"
"European Roller",0.00166112956810631
"Rusty-tailed Flycatcher",0.00166112956810631
"White-capped Bunting",0.00166112956810631
"Plain Mountain Finch",0.00164967543794074
"Malabar Barbet",0.00164451709004247
"Crested Kingfisher",0.00163671029782686
"Himalayan Flameback",0.00162782423056396
"Chestnut Munia",0.00162337662337662
"Paddyfield Warbler",0.00162337662337662
"Painted Sandgrouse",0.00160875160875161
"Golden-headed Cisticola",0.00160153747597694
"Jerdon's Nightjar",0.00158679905461346
"Palani Laughingthrush",0.00155808490879927
"Indian Swiftlet",0.00153635862521043
"Black Baza",0.0015203449800973
"Ruddy Kingfisher",0.0015203449800973
"Kentish Plover",0.00149067844179034
"Rufous-naped Tit",0.00149046557138306
"Blue-fronted Robin",0.00149033297529538
"Gray-chinned Minivet",0.00149033297529538
"Rufous-necked Hornbill",0.00149033297529538
"Short-billed Minivet",0.00149033297529538
"Andaman Boobook",0.00148809523809524
"Andaman Crake",0.00148809523809524
"Andaman Cuckooshrike",0.00148809523809524
"Andaman Green-Pigeon",0.00148809523809524
"Hume's Boobook",0.00148809523809524
"White-nest Swiftlet",0.00148809523809524
"Bearded Vulture",0.00147291059280855
"Rock Bush-Quail",0.00146829207742913
"Collared Scops-Owl",0.00146771037181996
"Himalayan Bluetail",0.00145772594752187
"Short-toed Snake-Eagle",0.00145518895518896
"Rufous-gorgeted Flycatcher",0.00144839839324338
"Aberrant Bush Warbler",0.00138567572778099
"nightjar sp.",0.00137362637362637
"tern sp.",0.00136740820118632
"Common Greenshank",0.00134326059605865
"Indian Vulture",0.00133131393406653
"Vigors's Sunbird",0.0013106432553882
"Rufous-bellied Eagle",0.00128161312371839
"Brown Bullfinch",0.00126502655856863
"Rufous-chinned Laughingthrush",0.00126502655856863
"European Bee-eater",0.00124584717607973
"Goldcrest",0.00124584717607973
"Common Merganser",0.00124007936507937
"Eurasian Eagle-Owl",0.00124007936507937
"Mongolian Finch",0.00124007936507937
"Water Pipit",0.00124007936507937
