"GLOBAL.UNIQUE.IDENTIFIER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","OBSERVATION.COUNT","STATE","COUNTY","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","group.id","month","day","daym","cyear","year"
"URN:CornellLabOfOrnithology:EBIRD:OBS373460429","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr690939","S27513307","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374542981","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr699757","S27616796","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373987918","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:29:00","obsr699757","S27563097","Traveling",24,0.299,7,1,"G1603390",0,1,0,"G1603390",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373431151","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr535869","S27510836","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373279962","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr699757","S27498160","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373471299","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr690941","S27514312","Stationary",25,NA,12,1,"G1601298",0,1,0,"G1601298",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107360","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr672706","S27482528","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373530387","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr672706","S27519766","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374053298","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr711584","S27568971","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373429754","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"15:40:00","obsr535869","S27510744","Stationary",16,NA,1,1,NA,0,1,0,"S27510744",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107330","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr672706","S27482526","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375172026","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr542571","S27668190","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025682","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr690939","S27566361","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373472730","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr711584","S27514441","Stationary",25,NA,12,1,"G1601298",0,1,0,"G1601298",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373472691","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr711584","S27514437","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374054714","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr690939","S27569105","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460449","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr690939","S27513308","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452452","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr690941","S27512648","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452613","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr690941","S27512660","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374066207","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr701106","S27570173","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373987941","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr699757","S27563098","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372612994","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:53:00","obsr535869","S27437998","Traveling",19,0.1,10,1,"G1600239",0,1,0,"G1600239",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374910317","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:29:00","obsr672706","S27648230","Traveling",24,0.299,7,1,"G1603390",0,1,0,"G1603390",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375172047","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr542571","S27668192","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452809","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:11:00","obsr690941","S27512671","Stationary",24,NA,6,1,"G1601221",0,1,0,"G1601221",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374053129","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr690941","S27568956","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025849","species","Asian Koel","Eudynamys scolopaceus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:02:00","obsr690939","S27566377","Stationary",17,NA,8,1,"G1601305",0,1,0,"G1601305",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452667","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:45:00","obsr690941","S27512665","Stationary",16,NA,6,1,"G1601219",0,1,0,"G1601219",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452261","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr690941","S27512632","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375172086","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr542571","S27668196","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS376862134","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:53:00","obsr690934","S27806130","Traveling",19,0.1,10,1,"G1600239",0,1,0,"G1600239",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372977278","species","Asian Openbill","Anastomus oscitans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:04:00","obsr535869","S27470077","Stationary",16,NA,2,1,"G1599469",0,1,0,"G1599469",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107197","species","Asian Openbill","Anastomus oscitans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:04:00","obsr672706","S27482514","Stationary",16,NA,2,1,"G1599469",0,1,0,"G1599469",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374016833","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr550321","S27565550","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS376862104","species","Indian Pied Starling","Gracupica contra","12","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:33:00","obsr690934","S27806128","Traveling",35,0.7,10,1,"G1600242",0,1,0,"G1600242",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS371170673","species","Indian Pied Starling","Gracupica contra","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"15:21:00","obsr542571","S27325106","Traveling",15,0.5,8,1,"G1588076",0,1,0,"G1588076",2,37,6,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373472732","species","Indian Pied Starling","Gracupica contra","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr711584","S27514441","Stationary",25,NA,12,1,"G1601298",0,1,0,"G1601298",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107100","species","Indian Pied Starling","Gracupica contra","36","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr672706","S27482506","Stationary",15,NA,2,1,"G1599468",0,1,0,"G1599468",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025811","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:29:00","obsr690939","S27566375","Traveling",24,0.299,7,1,"G1603390",0,1,0,"G1603390",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460250","species","Indian Pied Starling","Gracupica contra","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:11:00","obsr690939","S27513292","Stationary",24,NA,6,1,"G1601221",0,1,0,"G1601221",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460422","species","Indian Pied Starling","Gracupica contra","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr690939","S27513307","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374910283","species","Indian Pied Starling","Gracupica contra","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr672706","S27648226","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374053135","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr690941","S27568956","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372900034","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr535869","S27463698","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373347086","species","Indian Pied Starling","Gracupica contra","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:11:00","obsr535869","S27503570","Stationary",24,NA,6,1,"G1601221",0,1,0,"G1601221",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374910359","species","Indian Pied Starling","Gracupica contra","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:56:00","obsr672706","S27648233","Stationary",22,NA,7,1,"G1603389",0,1,0,"G1603389",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS376862091","species","Indian Pied Starling","Gracupica contra","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:17:00","obsr690934","S27806127","Traveling",15,0.2,10,1,"G1600240",0,1,0,"G1600240",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373460474","species","Indian Pied Starling","Gracupica contra","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr690939","S27513311","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373279882","species","Indian Pied Starling","Gracupica contra","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr699757","S27498154","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452656","species","Indian Pied Starling","Gracupica contra","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:17:00","obsr690941","S27512664","Traveling",25,0.299,5,1,"G1601218",0,1,0,"G1601218",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374066213","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr701106","S27570173","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372624663","species","Indian Pied Starling","Gracupica contra","12","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:33:00","obsr535869","S27438874","Traveling",35,0.7,10,1,"G1600242",0,1,0,"G1600242",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373991962","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:16:00","obsr535869","S27563343","Stationary",20,NA,12,1,"G1603644",0,1,0,"G1603644",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107333","species","Indian Pied Starling","Gracupica contra","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr672706","S27482526","Traveling",23,0.069,8,1,"G1599472",0,1,0,"G1599472",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373856316","species","Indian Pied Starling","Gracupica contra","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr535869","S27551402","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374039198","species","Indian Pied Starling","Gracupica contra","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:42:00","obsr690941","S27567615","Stationary",20,NA,7,1,"G1603391",0,1,0,"G1603391",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372908970","species","Indian Pied Starling","Gracupica contra","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:09:00","obsr535869","S27464435","Traveling",27,0.15,8,1,"G1599471",0,1,0,"G1599471",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373471597","species","Indian Pied Starling","Gracupica contra","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr699757","S27514340","Stationary",25,NA,12,1,"G1601298",0,1,0,"G1601298",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373452225","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr690941","S27512628","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS375514917","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:55:00","obsr690932","S27697232","Traveling",15,0.2,10,1,"G1603584",0,1,0,"G1603584",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374025760","species","Indian Pied Starling","Gracupica contra","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:20:00","obsr690939","S27566368","Stationary",15,NA,3,1,"G1603585",0,1,0,"G1603585",2,43,12,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373435173","species","Indian Pied Starling","Gracupica contra","13","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:02:00","obsr535869","S27511135","Stationary",17,NA,6,1,"G1601312",0,1,0,"G1601312",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373987902","species","Indian Pied Starling","Gracupica contra","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:56:00","obsr699757","S27563096","Stationary",22,NA,7,1,"G1603389",0,1,0,"G1603389",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107200","species","Indian Pied Starling","Gracupica contra","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:04:00","obsr672706","S27482514","Stationary",16,NA,2,1,"G1599469",0,1,0,"G1599469",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374614685","species","Indian Pied Starling","Gracupica contra","20","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:38:00","obsr711584","S27623060","Traveling",24,0.1,8,1,"G1605253",0,1,0,"G1605253",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373107243","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr672706","S27482518","Stationary",15,NA,8,1,"G1599470",0,1,0,"G1599470",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373319592","species","Indian Pied Starling","Gracupica contra","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:17:00","obsr535869","S27501462","Traveling",25,0.299,5,1,"G1601218",0,1,0,"G1601218",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373471301","species","Indian Pied Starling","Gracupica contra","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:22:00","obsr690941","S27514312","Stationary",25,NA,12,1,"G1601298",0,1,0,"G1601298",2,45,14,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS374542923","species","Indian Pied Starling","Gracupica contra","20","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:38:00","obsr699757","S27616792","Traveling",24,0.1,8,1,"G1605253",0,1,0,"G1605253",2,46,15,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS372922709","species","Indian Pied Starling","Gracupica contra","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:06:00","obsr535869","S27465705","Traveling",22,0.1,8,1,"G1599473",0,1,0,"G1599473",2,44,13,2016,2015
"URN:CornellLabOfOrnithology:EBIRD:OBS373472766","species","Indian Pied Starling","Gracupica contra","13","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:02:00","obsr711584","S27514443","Stationary",17,NA,6,1,"G1601312",0,1,0,"G1601312",2,45,14,2016,2015
