"COMMON.NAME","freq"
"Gray-bellied Cuckoo",0.00884977805663888
"European Goldfinch",0.00881980699256447
"Black-breasted Weaver",0.00879120879120879
"Mountain Scops-Owl",0.0087284861257464
"Eurasian Nutcracker",0.00860344137655062
"Coral-billed Scimitar-Babbler",0.00857142857142857
"Rufous-throated Wren-Babbler",0.00857142857142857
"Slaty-bellied Tesia",0.00857142857142857
"White-spectacled Warbler",0.00857142857142857
"Yellow-throated Fulvetta",0.00857142857142857
"Greater Flameback",0.0085528626624517
"Black-faced Laughingthrush",0.00844645550527904
"Bengal Bushlark",0.00837723919915701
"Painted Stork",0.00837723919915701
"Red-headed Bullfinch",0.00837257980115123
"Mountain Imperial-Pigeon",0.00827838827838828
"Clamorous Reed Warbler",0.00813953488372093
"Desert Wheatear",0.00810723514211886
"Himalayan Shrike-Babbler",0.00803423582288553
"Greater Racket-tailed Drongo",0.00801093883285664
"Himalayan Owl",0.00798534798534798
"Olive-backed Pipit",0.00798534798534798
"Spotted Elachura",0.00798534798534798
"Black-naped Monarch",0.00776908023483366
"Golden-fronted Leafbird",0.00769230769230769
"Sind Sparrow",0.00769230769230769
"Plaintive Cuckoo",0.00767507002801121
"Bar-headed Goose",0.00763888888888889
"Ashy Woodswallow",0.00758457229045464
"Little Ringed Plover",0.00752923709734341
"Little Swift",0.00751560898331935
"Ground Tit",0.00742521367521367
"Common Redshank",0.00741279069767442
"Lesser Necklaced Laughingthrush",0.00738202973497091
"Yellow-footed Green-Pigeon",0.00735396371404199
"Pale-billed Flowerpecker",0.00726328466054493
"Little Pied Flycatcher",0.00718299964875307
"Phylloscopus sp.",0.00715155079602356
"Rufous-vented Tit",0.00708898944193062
"Bluethroat",0.00694444444444444
"Western Yellow Wagtail",0.00694444444444444
"Wood Sandpiper",0.00694444444444444
"Eurasian Crag-Martin",0.00691609977324263
"drongo sp.",0.00679110843494405
"Rufous-breasted Accentor",0.00673740616397514
"Black-headed Mountain Finch",0.00673076923076923
"Eurasian Wren",0.00671834625322997
"Common Raven",0.00650467103955476
"Eurasian Hobby",0.0064780757264146
"Crested Bunting",0.00642119224242739
"Gray Nightjar",0.00627714099338366
"Upland Buzzard",0.00625
"Intermediate Egret",0.00617943700135481
"Large-tailed Nightjar",0.00616438356164384
"Small Minivet",0.00616438356164384
"Common Woodshrike",0.00595265184761385
"Fire-tailed Sunbird",0.00581313663505444
"Blue-tailed Bee-eater",0.00574557953158963
"Blue-naped Pitta",0.00571428571428571
"Blyth's Tragopan",0.00571428571428571
"Chestnut-breasted Partridge",0.00571428571428571
"Chestnut-capped Babbler",0.00571428571428571
"Gray Peacock-Pheasant",0.00571428571428571
"Hill Blue Flycatcher",0.00571428571428571
"Hodgson's Hawk-Cuckoo",0.00571428571428571
"Long-billed Wren-Babbler",0.00571428571428571
"Long-tailed Sibia",0.00571428571428571
"Russet Bush Warbler",0.00571428571428571
"Streak-throated Fulvetta",0.00571428571428571
"White-gorgeted Flycatcher",0.00571428571428571
"White-naped Yuhina",0.00571428571428571
"Little Grebe",0.00568617429082545
"Crested Kingfisher",0.00568168993281632
"Black-backed Forktail",0.00562378797672915
"Eurasian Skylark",0.00555555555555555
"Little Stint",0.00555555555555555
"Sulphur-bellied Warbler",0.00552721088435374
"Koklass Pheasant",0.00546081446277141
"Asian Palm-Swift",0.00542124542124542
"Black-eared Shrike-Babbler",0.00542124542124542
"Gray-chinned Minivet",0.00542124542124542
"Scarlet Finch",0.00542124542124542
"Dollarbird",0.00530382859149982
"Rufous-gorgeted Flycatcher",0.00530382859149982
"Variegated Laughingthrush",0.00524908274874142
"Collared Scops-Owl",0.00520849013999699
